,0
582,2991.917946065297
583,22495.67348932677
584,21267.32199148715
585,-30928.567177843583
586,19249.11462511516
587,3283.7490879388497
588,7358.1066391513405
589,17779.87933967198
590,26888.584118918425
591,-9965.752667885907
592,13386.510789397982
593,6279.842860841823
594,6569.007667229911
595,-20986.595222783162
596,41661.69458849458
597,-4905.1716781318655
598,32239.702060579824
599,46534.01416835537
600,-3098.309368915731
601,49778.52878908036
602,257623.43332325303
603,20416.790197469116
604,133109.92809013822
605,141301.55127100227
606,16215.6772239126
607,144360.16680791974
608,87377.43756029884
609,24169.68586057736
610,109515.96585916336
611,36113.97670359639
612,23250.367716714343
613,35764.637870991224
614,111356.77042346595
615,38670.84896906553
616,111890.86546917108
617,27766.958588968497
618,23936.919011735677
619,96985.83755699436
620,71477.62765533244
621,25887.517478815145
622,91702.28080516476
623,113083.74502498236
624,53274.74873234129
625,40874.456077728944
626,95692.4854789681
627,46555.30864033733
628,107025.65121375042
629,104016.75386046949
630,24189.641833360074
631,103994.12986384974
632,94045.12374148797
633,6711.743019812799
634,103398.04326037696
635,90977.14543538161
636,19109.035603361277
637,89491.90850052256
638,37893.45814202278
639,93934.70396373211
640,110614.1829718644
641,79952.1547419482
642,41179.43890813745
643,35238.41126799117
644,87642.1211105304
645,22534.8387081412
646,106734.57277266322
647,26453.112355183042
648,83929.69343081093
649,93762.34954845265
650,92987.7311284512
651,88710.005191081
652,97030.24157431633
653,106952.25358876195
654,29282.91048426747
655,100335.85082804337
656,102633.2620476045
657,66034.68975119042
658,36866.17464104682
659,92547.8688987028
660,32101.671462264236
661,35187.878473068246
662,63690.27090980915
663,43580.08773577182
664,108814.41814731245
665,100036.42939893859
666,21185.000946972294
667,72546.176849905
668,33606.1986082744
669,32462.43869754512
670,-2572.4070820142115
671,38894.1523258134
672,4890.385484298806
673,94765.50035150211
674,106598.2317166818
675,93240.53082510098
676,97081.8334361797
677,95962.72050833573
678,58621.21156050757
679,89441.6716103074
680,35195.62796824855
681,32232.988440788766
682,104955.93673306597
683,38917.57301085183
684,26444.70066132485
685,101295.3854299957
686,90183.69132076539
687,5605.470387929557
688,96323.58512675799
689,95931.48948082112
690,353159.3887462701
691,20540.75218238993
692,96012.15821784757
693,81859.66603917097
694,36636.241977128266
695,97898.3533566153
696,-500.5968304117064
697,96039.2589457008
698,38569.15061885603
699,30711.60547088233
700,16537.838889922365
701,103445.90074583265
702,29830.22823391882
