,0
363,21380.39137922837
364,13917.784704207246
365,13228.166692081712
366,12068.146979636844
367,13184.887849602203
368,12810.094569019388
369,7087.665041421169
370,4947.540426431852
371,8897.048243243016
372,13652.088123290321
373,14467.876706021603
374,14466.966795728178
375,5506.497658270849
376,12646.766976874222
377,11991.451011678822
378,5106.623550745901
379,13544.820120142758
380,11778.538228726975
381,5940.351421108027
382,12248.944547702062
383,-582.771044593311
384,13180.166985155476
385,12934.397446831137
386,12123.573807050789
387,11663.076006647494
388,11782.792899555017
389,12722.89927023323
390,11751.403049750581
391,12924.163697891976
392,-734.4748867215344
393,11561.575312237583
394,12000.670694754466
395,12833.293272552277
396,12913.168119170936
397,12961.32858791229
398,11483.912771700041
399,13443.310579296489
400,11426.194025722654
401,13756.565332794946
402,13954.298539994381
403,12351.64772985821
404,14012.115340921064
405,14054.347605193818
406,13308.057682610839
407,3824.178615553081
408,12119.758781480321
409,13289.471640726175
410,14101.552325003855
411,5712.687911836491
412,15024.295494527258
413,13476.219966660032
414,13344.187765462653
415,13176.935631759561
416,13676.599706884414
417,13536.261154389396
418,12484.516818404649
419,13033.622758574895
420,13942.0462439019
421,13251.886145865714
422,11592.855387529056
423,12928.897040910533
424,12788.059280863345
425,5509.811246004102
426,13081.63067569976
427,12639.741398089101
428,7065.4238112879475
429,12122.891005713414
430,13315.437636715485
431,5226.532740242003
432,12402.911198444901
433,12516.772244892296
434,13758.684537623603
435,15224.544944724981
436,7466.280659523688
437,14329.182254959642
438,12459.458435811386
439,13052.313186533125
440,9337.517217806768
441,12799.411612373799
442,5647.090529684169
443,12021.207467803113
444,5617.637805669386
445,12360.694240609657
446,11784.475867712745
447,12811.581047780288
448,12842.167605642706
449,-728.3464426869575
450,13062.4590513711
451,6940.5766988954465
452,13601.753176613454
453,12424.467881392426
454,13889.753944062766
455,12977.11496888726
456,3926.5650124691447
457,12743.594386837465
458,12953.425229378563
459,12528.301795757781
460,12498.829991360677
461,12622.513490935724
462,12701.4382489652
463,13139.57573423161
464,13855.181935797138
465,12628.081270875287
466,14076.326931338268
467,12932.73603313238
468,12386.804449309699
469,-749.3609003896082
470,-558.1302395729113
471,7133.95923558979
472,14465.29951345572
473,13492.158265619011
474,5569.707419772176
475,13730.64810850051
476,14515.0343559342
477,4162.748314783439
478,13011.489074505618
479,11925.577688760692
480,5378.8041190303275
481,-628.1677859343705
482,11689.393784430125
483,13565.668376475796
484,12146.831607644688
485,14218.42988563386
486,4984.115723012244
487,13362.635038542496
488,14558.223838870967
489,12403.432875526109
490,14296.481964387855
491,6889.921537097178
492,14243.888955456463
493,6935.3937574548745
494,14283.29978341754
495,13627.614704596419
496,13486.689824156749
497,13316.94304707124
498,14142.913601994516
499,13779.437718871326
500,13325.204074632507
501,12692.155622033208
502,13496.089482159798
503,13211.593274218778
504,14062.624009663823
505,13371.899977833255
506,6063.788842756445
507,13679.623854126274
508,14808.024717836111
509,13996.84452807884
510,12966.092225902836
511,14187.963549747796
512,13646.066712750518
513,13043.022709994768
514,12520.232079829402
515,13277.34117437374
516,13249.085031375396
517,13299.898788614628
518,27461.210256772803
519,12842.646540186666
520,14215.534849463578
521,14502.864916521505
522,14205.349438995197
523,13217.220114112466
524,14827.479545636883
525,14861.045281271381
526,28124.23573337672
527,13918.559340584163
528,4091.5487387527583
529,4359.637183309851
530,13760.55938694067
531,13809.21528776558
532,14290.586046848768
533,13453.337840805003
534,14576.257135188574
535,14971.797548434355
536,13798.118719834132
537,12956.454461432993
538,13422.292054667942
539,13948.442537945131
540,14360.54131260122
541,13908.825295669758
542,13401.318532406249
543,14492.019156647792
544,13857.242520195721
545,14956.121055626936
546,14307.934067032409
547,13750.736154246104
548,14242.905444454706
549,14235.978467449762
550,13782.971947574017
551,13810.953600369561
552,14407.891490146554
553,14653.229321402756
554,13729.886627085696
555,14515.619541093418
556,13224.79345111252
557,15020.931908739025
558,13450.599537752947
559,14606.513554653811
560,14554.070189337845
561,14684.729747319254
562,13629.993913824264
563,14495.306309305397
564,13371.413006865494
565,15087.845043341842
566,14221.505992386548
567,13727.259667637536
568,14545.325261720709
569,13631.42048692419
570,13956.09988834113
571,14853.739330453749
572,13377.706699140133
573,15239.186267119178
574,14429.01940835663
575,14197.569865302523
576,14479.07266662004
577,14445.785747216569
578,13235.862322565854
579,14290.407880664254
580,8765.440090109496
581,14127.97871852051
582,14027.89062291723
583,13818.037365833092
584,13571.090385682362
585,14620.365165528032
586,13320.07063244037
587,14122.614253338896
588,14299.531319589256
589,12647.294912766833
590,12871.924631125194
591,13781.762300045855
592,14662.355150945406
593,13400.663979780775
594,14732.688113142376
595,13952.596318116715
596,12930.94694037122
597,13873.33466098679
598,14454.313095053838
599,14440.390590387573
600,14021.299892408279
601,14327.535643873867
602,12455.933395057062
603,13553.962914999642
604,-497.3910802000812
605,14366.131228200658
606,-497.66222878648205
607,-497.5026308517457
608,-497.1506915430804
609,-493.46126861552074
610,13904.564449114625
611,14260.589823738152
612,6250.133874128734
613,14604.265332134282
614,14235.156656779609
615,26549.73796875447
616,13373.53153743754
617,13595.602459126352
618,13895.943444116829
619,12046.188623594326
620,13657.316332036537
621,14377.200920570793
622,14631.513358507897
623,14183.220772112903
624,14322.20758526754
625,13129.400817984499
626,13902.311497630883
627,14666.74285952004
628,13941.520700353765
629,13812.509148355815
630,13905.42183835223
631,13833.042783874169
632,15827.882937988332
633,13194.455262711763
634,13643.52295836268
635,13048.086038158652
636,14080.696709281312
637,14071.200417147295
638,13806.43031833191
639,15451.353972554854
640,12915.508149654977
641,13881.10632070176
642,11923.461222359383
643,14223.651383094535
644,13067.633867520522
645,13208.342332388658
646,13438.750029132209
647,13684.638425688981
648,13614.389450984936
649,23414.917418975387
650,9681.71345514844
651,13518.705834646373
652,14040.21387816349
653,8585.56246021756
654,13205.633274715043
655,14227.984734402098
656,13438.42374556307
657,27980.909494081956
658,13285.196739995336
659,13805.857724653892
660,13512.57345801043
661,8120.372548722626
662,26850.174047231932
663,12664.47316967161
664,12900.762875747061
665,17421.118023568757
666,12269.533706077313
667,13906.346709001908
668,13736.66020136522
669,12265.489965990531
670,12318.544059566433
671,28812.43687030885
672,28527.63433947622
673,12508.851379471307
674,12141.605932282004
675,27127.906524450602
676,28129.833283512322
677,29287.712216028478
678,13935.574052963066
679,13765.79067703542
680,13405.24868538325
681,26888.39827883451
682,27081.00514840935
683,14024.530097306246
684,13779.073282495943
685,13060.956038407618
686,14424.973394776964
687,14967.740672124566
688,18967.323745972302
689,28059.42518036063
690,10505.897660295488
691,14960.806950286576
692,13450.500480389357
693,14385.724835673114
694,27732.414038018655
695,13328.91018127687
696,13531.7085992329
697,28761.410402580095
698,28457.882255567016
699,29392.48562092841
700,22745.052702334917
701,12106.40452302512
702,13517.135260831741
703,14006.427849535905
704,27460.62154371801
705,9563.39460534089
706,12422.723843321959
707,30190.049236955812
708,29347.875863743076
709,12600.369601639422
710,30659.999405049566
711,28079.72183827904
712,28868.971816190762
713,27409.76110983337
714,6279.706093981665
715,10062.851309729516
716,29584.511886510296
717,29466.39624031228
718,27239.394219861642
719,29636.707286077068
720,28860.513665207778
721,28988.530094915917
722,28240.097558580317
723,27928.61904752171
724,14335.919741638058
725,1637.9666824085193
726,2752.7693902071956
727,25526.319258089778
728,16762.242875843014
729,10602.266854802956
730,27437.37879730977
731,26425.538325581245
732,13750.42013480626
733,28289.87956041696
734,25070.02797305567
735,28632.58862479336
736,24767.10423091561
737,14601.547577634063
738,26903.546588310986
739,28497.728945891995
740,14919.433689348074
741,30344.500803807685
742,31417.076555485834
743,28475.576268993813
744,1846.0565265513792
745,26682.85963091947
746,28865.658161705076
747,27037.854279055704
748,29221.4238870625
749,28222.283499396548
750,29341.11132571892
751,29936.16740091152
752,30419.769279264987
753,28251.865273628926
754,29367.302841241628
755,27035.582003161726
756,13112.943434588069
757,4191.924327782098
758,13682.63862516237
759,31667.221767348965
760,29511.47860717705
761,29045.91810075818
762,12925.706667163207
763,30440.721551918738
764,29140.564810591015
765,26870.110731272773
766,14193.216343924529
767,967.4101720661201
768,26704.82518853726
769,31574.029105288846
770,15333.611185751393
771,29834.786759057522
772,15535.46458411914
773,4146.1480114869755
774,31305.600995707653
775,19091.358671058537
776,4126.907787743587
777,18305.281515570703
778,12952.527641473629
779,27127.33314747885
780,25216.457344111266
781,28119.05342605662
782,15736.825099351301
783,3018.2983158200145
784,14017.516930690685
785,15357.46955888606
786,31406.092279373235
787,15591.058942472628
788,18427.62940475956
789,30144.418326745737
790,15521.957343692882
791,13809.726491415387
792,13340.170991518686
793,15412.505095388444
794,27601.21599380206
795,3512.307830394111
796,31630.390826285977
797,29445.015245423783
798,30692.2449126433
799,29733.192377412608
800,30365.408856615253
801,28436.715633761105
802,14305.88242475984
803,14217.247948636423
804,27129.3348281342
805,27828.289966246026
806,15719.59503104675
807,28628.81131438122
808,13856.781502112943
809,3791.9102127436436
810,31561.621400326316
811,28376.798155181914
812,30369.18836494155
813,12585.694558849014
814,31010.070329603543
815,14891.17991333161
816,19551.837005552705
817,29591.141439989195
818,13338.40437824228
819,28526.89258775128
820,29606.867819717445
821,31251.568698052306
822,18479.98237755292
823,25751.415012495712
824,27931.189497066403
825,12205.455633778032
826,19228.700511973595
827,14514.773000352534
828,13629.893852476891
829,31737.728990575783
830,29210.635164594365
831,28313.51945875457
832,5450.776106923358
833,29197.11583381794
834,25457.28648924472
835,14013.042131530114
836,30235.247895728146
837,30156.576181863584
838,29675.926143629145
839,14115.472753665219
840,14261.26555489583
841,29632.385455641885
842,28377.539114750256
843,14110.441803155092
844,13810.852480091598
845,28901.113341675245
846,24671.467962090614
847,30688.228146249545
848,15460.63342333932
849,12844.687098866152
850,14900.349140334918
851,12924.694740850246
852,30413.353924319872
853,14140.037583529782
854,12441.276225074134
855,13564.655216653313
856,30253.723237627735
857,30202.015347052846
858,14509.660182632839
859,13732.432652851243
860,25957.357992433565
861,27439.49988141663
862,29572.642790950893
863,14353.296913146005
864,14108.532117371953
865,14301.101568121076
866,30626.912598757935
867,12719.886256455806
868,29463.677942621576
869,14360.39565786355
870,25258.703824611093
871,26221.99639024055
872,15668.895752633869
873,13262.635458312085
874,26490.733344116394
875,26465.060806774647
876,13813.316768371567
877,13645.242005525959
878,13819.551044832306
879,3123.638148410872
880,25595.98700257066
881,30307.542735591087
882,24999.748373562084
883,13883.632213520094
884,25891.98542676348
885,12866.770647434678
886,15644.965324095483
887,29119.749274794154
888,28316.346831207655
889,26155.379725437484
890,29437.49596750104
891,27357.895366092813
892,27027.267419675834
893,12541.343600829712
894,26611.16640558961
895,27889.147879873206
896,26688.310850453032
897,28028.080191277786
898,13855.456230595282
899,28386.55432700877
900,25339.086691226552
901,28955.45861308581
902,28923.737007299183
903,12832.27053397918
904,28186.13775130391
905,12668.479703142819
906,29498.99338830011
907,26766.705784221365
908,28120.509223068813
909,29058.669719909267
910,13637.960509917451
911,31283.59000688511
912,26653.746568538812
913,26643.98656593184
914,13859.734866944638
915,26583.223116363242
916,26045.07179798246
917,31076.898058191957
918,24460.742350297434
919,31338.24169349843
920,18355.629682330695
921,13931.523751403758
922,29635.23058310075
923,29415.165098384925
924,30636.87759649288
925,29509.149363214907
926,12833.085619029962
927,13403.745962027895
928,27695.274825666624
929,30393.675067679218
930,30851.140399575674
931,29413.84630192824
932,29675.263430408402
933,13917.027160100373
934,32021.45240194493
935,30127.635176016818
936,28961.633396038425
937,29792.673325050866
938,30500.315318767087
939,31065.744503196685
940,31121.17228815593
941,29992.592407146243
942,30451.284555444927
943,29224.980102323032
944,27883.164637947993
945,28089.28816664433
946,29890.848405162807
947,27919.638537397772
948,31494.936530709347
949,28811.33797174028
950,30038.62520814706
951,28160.362053067503
952,32357.379302659047
953,31298.673847412818
954,15474.061004926323
955,29764.515075437055
956,30486.90813702654
957,29596.155345173327
958,29375.31861972568
959,31166.386027207078
960,29481.38545300545
961,31107.925523607348
962,31702.366037793563
963,31546.758420139955
964,30306.613372676315
965,15264.045539423836
966,29401.4115591198
967,28239.298265514237
968,27655.020194694644
969,27153.33023673179
970,12451.415158826136
971,15087.550801212936
972,31419.284557320527
973,30613.408210262405
974,18321.658591934658
975,30750.312019230154
976,15008.221899561782
977,14853.321488969033
978,28086.145789462276
979,29407.245373652197
980,30106.80795253162
981,29737.935284333125
982,26427.52554456579
983,27390.351624326657
984,31964.662072103776
985,28301.223846790846
986,30135.65052117004
987,25528.379936274996
988,22741.49200016667
989,28494.171639053016
990,14188.53199674266
991,30136.12832383892
992,26960.725907698383
993,11826.71640038971
994,22640.48253473862
995,12200.944303965094
996,16058.352780471356
997,33338.46412408764
998,28718.296896939326
999,29833.432881209283
